topic_id,rank,keyword,weight
106,8,photometric,0.017868
106,9,inverse rendering,0.016869
106,10,shading,0.015938
107,1,depth,0.081967
107,2,depth estimation,0.044773
107,3,monocular depth,0.031692
107,4,monocular,0.029702
107,5,estimation,0.022935
107,6,depth completion,0.01237
107,7,depth prediction,0.011639
107,8,kitti,0.011137
107,9,selfsupervised,0.011007
107,10,selfsupervised monocular,0.009908
108,1,compositional,0.035155
108,2,compositional generalization,0.027615
108,3,semantic parsing,0.024768
108,4,parsing,0.021505
108,5,generalization,0.016655
108,6,compositionality,0.012154
108,7,semantic,0.011171
108,8,systematic generalization,0.007259
108,9,seq2seq,0.006719
108,10,recursive,0.006154
109,1,pruning,0.093258
109,2,filters,0.01952
109,3,network pruning,0.019111
109,4,channel pruning,0.018841
109,5,pruning methods,0.018668
109,6,pruned,0.016826
109,7,channel,0.016192
109,8,filter pruning,0.015723
109,9,filter,0.01454
109,10,compression,0.012151
110,1,instance segmentation,0.041249
110,2,segmentation,0.037473
110,3,instance,0.034124
110,4,mask,0.027483
110,5,masks,0.015484
110,6,object,0.01389
110,7,panoptic,0.01325
110,8,coco,0.013238
110,9,panoptic segmentation,0.012035
110,10,objects,0.010871
111,1,brain,0.037253
111,2,disease,0.0258
111,3,functional,0.017383
111,4,pd,0.016773
111,5,alzheimers,0.015589
111,6,parkinsons disease,0.015563
111,7,alzheimers disease,0.015461
111,8,parkinsons,0.015416
111,9,ad,0.01358
111,10,disorder,0.01345
112,1,clustering,0.059724
112,2,kmeans,0.039443
112,3,cluster,0.020624
112,4,clusters,0.02027
112,5,biclustering,0.01534
112,6,algorithm,0.013635
112,7,clustering algorithms,0.012472
112,8,kmeans clustering,0.012089
112,9,clustering algorithm,0.011168
112,10,biclusters,0.008807
113,1,morphological,0.021922
113,2,hebrew,0.021663
113,3,bert,0.016462
113,4,languages,0.01481
113,5,word segmentation,0.013309
113,6,word,0.011433
113,7,multilingual,0.011354
113,8,language,0.011149
113,9,chinese,0.011047
113,10,morphologically,0.009523
114,1,editing,0.029196
114,2,latent,0.022842
114,3,stylegan,0.017866
114,4,inversion,0.016792
114,5,gan,0.016093
114,6,latent space,0.01589
114,7,gans,0.015062
114,8,image,0.014382
114,9,images,0.014047
114,10,attribute,0.012945
115,1,pruning,0.025781
115,2,bert,0.020563
115,3,compression,0.016763
115,4,pretrained,0.009556
115,5,language,0.008989
115,6,glue,0.008772
115,7,language models,0.008716
115,8,nlp,0.007897
115,9,pretrained language,0.007771
115,10,natural language,0.007427
116,1,salient,0.045548
116,2,salient object,0.039928
116,3,sod,0.035624
116,4,saliency,0.031128
116,5,object detection,0.018099
116,6,object,0.015868
116,7,saliency detection,0.015211
116,8,rgbd,0.014811
116,9,salient objects,0.013508
116,10,detection,0.011939
117,1,scene text,0.044771
117,2,text,0.039345
117,3,text detection,0.035231
117,4,text recognition,0.030148
117,5,scene,0.023845
117,6,font,0.022436
117,7,recognition,0.014202
117,8,text spotting,0.013281
117,9,str,0.013218
117,10,arbitraryshaped,0.012584
118,1,ml,0.026121
118,2,machine learning,0.020392
118,3,reproducibility,0.018343
118,4,machine,0.017307
118,5,datacentric,0.012245
118,6,data quality,0.010353
118,7,datacentric ai,0.010076
118,8,business,0.009354
118,9,quality,0.008603
118,10,data,0.008119
119,1,bayesian optimization,0.046223
119,2,bo,0.041918
119,3,bayesian,0.039336
119,4,optimization,0.033019
119,5,blackbox,0.016191
119,6,function,0.013166
119,7,multiobjective,0.012679
119,8,acquisition,0.012274
119,9,optimization bo,0.011863
119,10,bayesian optimisation,0.011362
120,1,kgs,0.022521
120,2,knowledge graphs,0.022504
120,3,logical,0.021903
120,4,reasoning,0.021689
120,5,rules,0.019588
120,6,queries,0.019457
120,7,kg,0.019438
120,8,knowledge,0.018531
120,9,rule,0.018136
120,10,knowledge graph,0.017816
121,1,equivariant,0.041896
121,2,equivariance,0.027896
121,3,symmetry,0.022507
121,4,group,0.021367
121,5,transformations,0.015739
121,6,sparse coding,0.01397
121,7,invariant,0.013396
121,8,moments,0.013036
121,9,rotation,0.012937
121,10,gcnns,0.01143
122,1,communication,0.025285
122,2,emergent,0.023259
122,3,agents,0.02303
122,4,referential,0.014297
122,5,emergent communication,0.013942
122,6,language,0.012894
122,7,game,0.011753
122,8,emergence,0.010134
122,9,communicate,0.009914
122,10,agent,0.00938
123,1,verification,0.037293
123,2,lipschitz,0.022043
123,3,neural networks,0.017227
123,4,networks,0.016026
123,5,neural,0.015063
123,6,reachability,0.013151
123,7,reachability analysis,0.012571
123,8,nns,0.012234
123,9,bounds,0.011262
123,10,network verification,0.011106
124,1,argument,0.061243
124,2,arguments,0.030757
124,3,argumentative,0.028382
124,4,argumentation,0.027816
124,5,argument mining,0.023853
124,6,mining,0.0126
124,7,debates,0.011485
124,8,conclusion,0.009776
124,9,corpus,0.009477
124,10,debate,0.00926
125,1,hand,0.06011
125,2,hands,0.026491
125,3,hand pose,0.025209
125,4,contact,0.020688
125,5,pose,0.019941
125,6,3d hand,0.019814
125,7,handobject,0.018745
125,8,3d,0.018586
125,9,touch,0.012625
125,10,tactile,0.011661
126,1,music,0.076104
126,2,poetry,0.050395
126,3,lyrics,0.040604
126,4,poems,0.020362
126,5,song,0.019483
126,6,musical,0.016434
126,7,sheet,0.014501
126,8,generation,0.013324
126,9,rhyme,0.012249
126,10,poetry generation,0.012154
127,1,trees,0.030964
127,2,decision trees,0.030575
127,3,decision,0.02735
127,4,fuzzy,0.02184
127,5,tree,0.019727
127,6,decision tree,0.018359
127,7,forest,0.015014
127,8,feature importance,0.012914
127,9,boosting,0.012711
127,10,random forest,0.012441
128,1,optical flow,0.044874
128,2,flow,0.041266
128,3,optical,0.037957
128,4,event,0.026162
128,5,flow estimation,0.021854
128,6,eventbased,0.021104
128,7,cameras,0.016962
128,8,event cameras,0.015864
128,9,motion,0.014238
128,10,events,0.011056
129,1,license,0.034323
129,2,plate,0.030808
129,3,license plate,0.028816
129,4,pedestrian,0.015471
129,5,vehicle,0.015398
129,6,detection,0.014495
129,7,plates,0.014402
129,8,license plates,0.014301
129,9,uav,0.01379
129,10,plate recognition,0.013385
130,1,sentiment,0.051302
130,2,sentiment analysis,0.040319
130,3,analysis,0.019805
130,4,reviews,0.019282
130,5,lexicon,0.008779
130,6,opinion,0.008173
130,7,social,0.007969
130,8,customer,0.007907
130,9,sentiment classification,0.00712
130,10,opinions,0.007019
131,1,emotion,0.076284
131,2,emotions,0.036322
131,3,emotioncause,0.017673
131,4,emotion detection,0.015552
131,5,pair extraction,0.013417
131,6,emotioncause pair,0.013177
131,7,emotion recognition,0.01177
131,8,emotion classification,0.011032
131,9,affective,0.01079
131,10,anger,0.009087
132,1,registration,0.067261
132,2,point,0.035745
132,3,cloud registration,0.033763
132,4,point cloud,0.025982
132,5,cloud,0.024243
132,6,correspondences,0.019799
132,7,clouds,0.018923
132,8,point clouds,0.01792
132,9,rigid,0.014704
132,10,correspondence,0.011908
133,1,pomdp,0.038129
133,2,pomdps,0.030651
133,3,observable,0.025147
133,4,partially observable,0.024602
133,5,belief,0.021644
133,6,markov decision,0.020981
133,7,planning,0.019855
133,8,partially,0.019626
133,9,markov,0.019116
133,10,observable markov,0.018393
134,1,texttosql,0.075007
134,2,sql,0.050956
134,3,parsing,0.026092
134,4,database,0.022043
134,5,sql queries,0.021333
134,6,schema,0.020319
134,7,queries,0.017481
134,8,semantic parsing,0.015737
134,9,databases,0.01472
134,10,spider,0.014089
135,1,counterfactual,0.074826
135,2,counterfactual explanations,0.050866
135,3,explanations,0.048365
135,4,counterfactuals,0.033414
135,5,explanation,0.019366
135,6,counterfactual explanation,0.016802
135,7,explainable,0.008423
135,8,xai,0.008096
135,9,blackbox,0.007925
135,10,counterfactual generation,0.007669
136,1,motion,0.052977
136,2,human motion,0.041055
136,3,human,0.024151
136,4,motion prediction,0.021944
136,5,motions,0.021639
136,6,pose,0.017069
136,7,3d human,0.016235
136,8,joints,0.014812
136,9,dance,0.014188
136,10,human pose,0.012929
137,1,graph,0.025788
137,2,text,0.013797
137,3,graphtotext,0.01256
137,4,text classification,0.011038
137,5,graphs,0.009267
137,6,graphtotext generation,0.009156
137,7,nodes,0.008209
137,8,graph convolutional,0.007774
137,9,graph neural,0.007301
137,10,word,0.007118
138,1,coreference,0.110444
138,2,coreference resolution,0.070945
138,3,resolution,0.047505
138,4,mentions,0.029169
138,5,mention,0.020064
138,6,event coreference,0.018672
138,7,event,0.013488
138,8,ontonotes,0.012936
138,9,entity,0.010425
138,10,singleton,0.010363
139,1,surgical,0.076057
139,2,surgery,0.031028
139,3,instrument,0.027416
139,4,endoscopic,0.020055
139,5,instruments,0.016352
139,6,surgical instrument,0.01276
139,7,laparoscopic,0.01096
139,8,robotic,0.010593
139,9,videos,0.010507
139,10,endoscope,0.010483
140,1,metalearning,0.05368
140,2,maml,0.031706
140,3,meta,0.016184
140,4,fewshot,0.015993
140,5,meta learning,0.013843
140,6,fewshot learning,0.013148
140,7,tasks,0.01266
140,8,modelagnostic metalearning,0.009764
140,9,metalearning algorithms,0.009003
140,10,task distribution,0.008167
141,1,noisy,0.043364
141,2,label noise,0.042692
141,3,noise,0.038041
141,4,noisy labels,0.037345
141,5,label,0.035401
141,6,labels,0.027293
141,7,learning noisy,0.014831
141,8,clean,0.013643
141,9,noisy label,0.011175
141,10,instancedependent,0.011173
142,1,product,0.043982
142,2,ecommerce,0.034072
142,3,reviews,0.024257
142,4,opinion,0.017668
142,5,summarization,0.01408
142,6,products,0.013773
142,7,attribute,0.009688
142,8,review,0.008439
142,9,answer,0.008067
142,10,customer,0.008059
143,1,eeg,0.080052
143,2,eeg signals,0.020326
143,3,signals,0.016156
143,4,bci,0.016142
143,5,eeg data,0.015238
143,6,braincomputer,0.014106
143,7,brain,0.012251
143,8,motor,0.011336
143,9,electroencephalogram,0.010961
143,10,classification,0.010845
144,1,medical,0.03246
144,2,questions,0.017104
144,3,clinical,0.015205
144,4,qa,0.014831
144,5,question,0.014185
144,6,answering,0.01282
144,7,question answering,0.012012
144,8,healthcare,0.011627
144,9,medical dialogue,0.01139
144,10,gpt4,0.010668
145,1,covid19,0.051297
145,2,tweets,0.04452
145,3,vaccines,0.031922
145,4,pandemic,0.027493
145,5,vaccine,0.02603
145,6,media,0.022172
145,7,social media,0.021479
145,8,sentiment,0.019617
145,9,social,0.019263
145,10,twitter,0.019165
146,1,depression,0.060843
146,2,mental,0.035232
146,3,mental health,0.028147
146,4,social media,0.026835
146,5,media,0.025097
146,6,social,0.024252
146,7,posts,0.020994
146,8,health,0.020833
146,9,depression detection,0.02039
146,10,suicide,0.016476
147,1,multihop,0.055889
147,2,reasoning,0.045102
147,3,question,0.023896
147,4,multihop question,0.019317
147,5,multihop reasoning,0.019171
147,6,answering,0.018718
147,7,qa,0.017873
147,8,question answering,0.016971
147,9,answer,0.014995
147,10,numerical reasoning,0.011168
148,1,ai,0.019294
148,2,medical,0.017162
148,3,explainable,0.013152
148,4,healthcare,0.013079
148,5,clinical,0.011873
148,6,diagnosis,0.011211
148,7,xai,0.01103
148,8,artificial intelligence,0.008277
148,9,patients,0.00768
148,10,artificial,0.007565
149,1,action recognition,0.046927
149,2,skeletonbased,0.043652
149,3,action,0.040952
149,4,skeleton,0.039968
149,5,skeletonbased action,0.037492
149,6,joints,0.021834
149,7,recognition,0.020467
149,8,ntu,0.018325
149,9,ntu rgbd,0.017155
149,10,graph convolutional,0.015479
150,1,saliency,0.073943
150,2,saliency maps,0.02754
150,3,maps,0.018959
150,4,saliency prediction,0.014441
150,5,gaze,0.013789
150,6,saliency map,0.011162
150,7,scanpath,0.009115
150,8,visual,0.009076
150,9,visual search,0.008377
150,10,eye,0.007773
151,1,recommendation,0.030575
151,2,user,0.020667
151,3,ctr,0.019981
151,4,ctr prediction,0.015079
151,5,feature interactions,0.013454
151,6,item,0.013334
151,7,recommender,0.012192
151,8,users,0.012019
151,9,interactions,0.011624
151,10,collaborative filtering,0.011481
152,1,registration,0.066744
152,2,image registration,0.033256
152,3,deformation,0.014223
152,4,shape,0.013399
152,5,image,0.011571
152,6,anatomical,0.011424
152,7,cardiac,0.01091
152,8,cephalometric,0.009543
152,9,images,0.00937
152,10,teeth,0.009107
153,1,answer set,0.069825
153,2,asp,0.063871
153,3,set programming,0.053836
153,4,answer,0.04537
153,5,programming,0.043587
153,6,logic,0.02521
153,7,set,0.024905
153,8,programs,0.024395
153,9,programming asp,0.021708
153,10,answer sets,0.015628
154,1,audiovisual,0.066789
154,2,audio,0.036252
154,3,sound,0.028939
154,4,sounding,0.015932
154,5,visual,0.015902
154,6,video,0.012962
154,7,sound source,0.011144
154,8,videos,0.010708
154,9,speech,0.009905
154,10,sounds,0.009455
155,1,ssl,0.039681
155,2,semisupervised,0.038097
155,3,semisupervised learning,0.03436
155,4,unlabeled,0.021418
155,5,unlabeled data,0.020058
155,6,pseudolabels,0.020027
155,7,labeled,0.017278
155,8,labels,0.013526
155,9,learning ssl,0.013285
155,10,labeled data,0.011732
156,1,fashion,0.046873
156,2,aesthetic,0.028667
156,3,product,0.02116
156,4,products,0.016521
156,5,attributes,0.015201
156,6,items,0.012885
156,7,ecommerce,0.012768
156,8,color,0.010709
156,9,aesthetics,0.009848
156,10,attribute,0.009765
157,1,domain,0.035039
157,2,adaptation,0.028335
157,3,semantic segmentation,0.024856
157,4,domain adaptation,0.02379
157,5,segmentation,0.019488
157,6,target,0.017329
157,7,target domain,0.016561
157,8,source,0.016127
157,9,unsupervised domain,0.015171
157,10,semantic,0.014641
158,1,ssl,0.041214
158,2,selfsupervised,0.030628
158,3,selfsupervised learning,0.025479
158,4,learning ssl,0.013801
158,5,augmentations,0.013556
158,6,downstream,0.011225
158,7,augmentation,0.011063
158,8,representation,0.011016
158,9,representations,0.010517
158,10,downstream tasks,0.009257
159,1,paraphrase,0.098769
159,2,paraphrase generation,0.042893
159,3,paraphrases,0.036922
159,4,paraphrasing,0.031432
159,5,plagiarism,0.017541
159,6,generation,0.016676
159,7,paraphrase identification,0.01158
159,8,sentence,0.011081
159,9,paraphrase pairs,0.0098
159,10,syntactically,0.009506
160,1,process,0.043956
160,2,process mining,0.03473
160,3,conformance,0.031287
160,4,logs,0.03123
160,5,event,0.028981
160,6,event logs,0.027717
160,7,conformance checking,0.027473
160,8,mining,0.026159
160,9,checking,0.022086
160,10,process models,0.021637
161,1,revision,0.035323
161,2,logic,0.033606
161,3,belief,0.02319
161,4,model counting,0.022475
161,5,probabilistic,0.022142
161,6,counting,0.019889
161,7,beliefs,0.014087
161,8,inference,0.014077
161,9,logical,0.013676
161,10,conditionals,0.013485
162,1,clustering,0.053547
162,2,contrastive,0.01382
162,3,image clustering,0.013795
162,4,deep clustering,0.012729
162,5,category discovery,0.011934
162,6,contrastive learning,0.010617
162,7,cluster,0.010298
162,8,unsupervised,0.009462
162,9,category,0.008663
162,10,clusters,0.008348
163,1,fault,0.04255
163,2,fault diagnosis,0.024653
163,3,diagnosis,0.019512
163,4,damage,0.0174
163,5,monitoring,0.016606
163,6,faults,0.01187
163,7,shm,0.011675
163,8,fault detection,0.011443
163,9,health,0.011426
163,10,rotating,0.011081
164,1,financial,0.060352
164,2,stock,0.042254
164,3,sentiment,0.023761
164,4,market,0.020193
164,5,prices,0.018964
164,6,financial domain,0.015456
164,7,stock prices,0.015097
164,8,stocks,0.01462
164,9,price,0.013883
164,10,news,0.012428
165,1,reconstruction,0.021777
165,2,inverse problems,0.017625
165,3,imaging,0.016024
165,4,inverse,0.016018
165,5,compressed sensing,0.012871
165,6,sensing,0.012617
165,7,priors,0.011185
165,8,cs,0.011173
165,9,image,0.010532
165,10,compressive sensing,0.010113
166,1,claim,0.058593
166,2,claims,0.038332
166,3,factchecking,0.037539
166,4,verification,0.030105
166,5,evidence,0.029917
166,6,fact,0.02303
166,7,claim verification,0.022526
166,8,fact verification,0.01987
166,9,veracity,0.019323
166,10,fact checking,0.014024
167,1,xai,0.065728
167,2,explainable,0.031468
167,3,ai,0.026262
167,4,explanation,0.026204
167,5,explanations,0.023823
167,6,explainability,0.023051
167,7,explainable ai,0.019548
167,8,explainable artificial,0.017581
167,9,artificial intelligence,0.013568
167,10,artificial,0.012235
168,1,quantum,0.125192
168,2,quantum computing,0.024985
168,3,qubo,0.01938
168,4,classical,0.016296
168,5,computers,0.016173
168,6,quantum computers,0.014318
168,7,computing,0.013432
168,8,quadratic unconstrained,0.009947
168,9,unconstrained binary,0.009947
168,10,discocat,0.009856
169,1,lip,0.050174
169,2,talking,0.048938
169,3,talking face,0.025138
169,4,audio,0.023784
169,5,facial,0.023416
169,6,head,0.021387
169,7,face,0.01747
169,8,talking head,0.017162
169,9,lip reading,0.015324
169,10,video,0.015081
170,1,imagetoimage,0.018617
170,2,imagetoimage translation,0.017878
170,3,image,0.015863
170,4,synthesis,0.014451
170,5,image synthesis,0.014068
170,6,gans,0.013495
170,7,translation,0.012943
170,8,images,0.012222
170,9,segmentation,0.011859
170,10,image translation,0.011512
171,1,mesh,0.041215
171,2,meshes,0.030821
171,3,shape,0.0277
171,4,surface,0.023624
171,5,surfaces,0.023176
171,6,3d,0.021013
171,7,implicit,0.016099
171,8,shapes,0.015873
171,9,reconstruction,0.013575
171,10,3d shape,0.013504
172,1,localization,0.022228
172,2,weakly,0.021897
172,3,weakly supervised,0.021808
172,4,object localization,0.020923
172,5,object,0.018741
172,6,wsol,0.017812
172,7,supervised object,0.016748
172,8,segmentation,0.016725
172,9,semantic segmentation,0.01639
172,10,cams,0.014599
173,1,multilabel,0.043164
173,2,label,0.030771
173,3,labels,0.027903
173,4,multilabel classification,0.02402
173,5,pll,0.021789
173,6,partial label,0.013115
173,7,classification,0.01308
173,8,partiallabel learning,0.011996
173,9,partial,0.011912
173,10,partiallabel,0.011911
174,1,bounds,0.02481
174,2,pac,0.023938
174,3,halfspaces,0.01976
174,4,learnability,0.019341
174,5,bound,0.012912
174,6,pac learning,0.012127
174,7,pacbayes,0.011698
174,8,informationtheoretic,0.01052
174,9,concept classes,0.010507
174,10,error,0.01006
175,1,sat,0.050946
175,2,solvers,0.035512
175,3,constraint,0.02766
175,4,constraints,0.023897
175,5,solver,0.023103
175,6,solving,0.021178
175,7,pb,0.020691
175,8,clauses,0.019467
175,9,cdcl,0.017209
175,10,csp,0.014461
176,1,zsl,0.048747
176,2,zeroshot learning,0.042722
176,3,zeroshot,0.036688
176,4,classes,0.025694
176,5,gzsl,0.022179
176,6,unseen classes,0.021936
176,7,unseen,0.021063
176,8,generalized zeroshot,0.019328
176,9,learning zsl,0.016552
176,10,seen,0.016106
177,1,imitation,0.064585
177,2,imitation learning,0.057573
177,3,demonstrations,0.051924
177,4,expert,0.03826
177,5,expert demonstrations,0.020542
177,6,policy,0.019377
177,7,adversarial imitation,0.017953
177,8,il,0.015607
177,9,cloning,0.0152
177,10,bc,0.014525
178,1,underwater,0.094741
178,2,underwater image,0.036764
178,3,enhancement,0.024387
178,4,image enhancement,0.023924
178,5,sonar,0.018892
178,6,marine,0.015284
178,7,fish,0.013751
178,8,image,0.012875
178,9,underwater images,0.012182
178,10,color,0.010992
179,1,scene graph,0.059809
179,2,scene,0.049206
179,3,graph generation,0.033624
179,4,sgg,0.029252
179,5,scene graphs,0.025142
179,6,graph,0.021246
179,7,predicate,0.01746
179,8,graphs,0.013728
179,9,objects,0.012981
179,10,generation,0.012277
180,1,imbalanced,0.039524
180,2,imbalance,0.027326
180,3,oversampling,0.025668
180,4,class,0.020499
180,5,imbalanced data,0.018089
180,6,minority,0.017052
180,7,class imbalance,0.015855
180,8,classes,0.011897
180,9,undersampling,0.011623
180,10,costsensitive,0.009386
181,1,face,0.035671
181,2,editing,0.025218
181,3,facial,0.023338
181,4,attribute,0.01647
181,5,latent,0.016242
181,6,faces,0.015716
181,7,attribute editing,0.015145
181,8,attributes,0.014394
181,9,stylegan,0.014091
181,10,makeup,0.013501
182,1,multitask,0.043201
182,2,multitask learning,0.037481
182,3,mtl,0.035541
182,4,tasks,0.01498
182,5,learning mtl,0.014122
182,6,negative transfer,0.013502
182,7,task,0.012061
182,8,multiobjective,0.010419
182,9,learning multitask,0.010196
182,10,sharing,0.009533
183,1,empathetic,0.07249
183,2,empathy,0.066504
183,3,emotion,0.0504
183,4,emotional,0.032277
183,5,response,0.026201
183,6,response generation,0.026161
183,7,dialogue,0.025136
183,8,empathetic response,0.024388
183,9,empathetic dialogue,0.02208
183,10,responses,0.0211
184,1,fingerprint,0.060305
184,2,iris,0.058097
184,3,fingerprints,0.027598
184,4,presentation,0.02713
184,5,vein,0.025267
184,6,presentation attack,0.024227
184,7,biometric,0.02358
184,8,iris recognition,0.017114
184,9,database,0.015942
184,10,attack detection,0.015713
185,1,ood,0.083828
185,2,ood detection,0.053794
185,3,outofdistribution,0.037937
185,4,indistribution,0.030714
185,5,outofdistribution detection,0.023133
185,6,detection,0.02311
185,7,outofdistribution ood,0.021027
185,8,ood samples,0.015495
185,9,id,0.014719
185,10,samples,0.014468
186,1,dialogue,0.076295
186,2,dialogue state,0.074725
186,3,state tracking,0.066505
186,4,dst,0.059504
186,5,state,0.042588
186,6,multiwoz,0.036545
186,7,tracking,0.036501
186,8,slot,0.031847
186,9,tracking dst,0.025572
186,10,dialogue states,0.016712
187,1,story,0.084857
187,2,stories,0.047747
187,3,story generation,0.045303
187,4,generation,0.027285
187,5,narrative,0.023793
187,6,coherence,0.016052
187,7,storytelling,0.016008
187,8,plot,0.014335
187,9,coherent,0.012192
187,10,generated stories,0.011564
188,1,diffusion,0.071585
188,2,diffusion models,0.041335
188,3,denoising,0.016562
188,4,generative,0.015625
188,5,generative models,0.015308
188,6,scorebased,0.015077
188,7,denoising diffusion,0.014674
188,8,diffusion model,0.014591
188,9,diffusion probabilistic,0.014575
188,10,sampling,0.013352
189,1,transport,0.049805
189,2,wasserstein,0.040866
189,3,optimal transport,0.037849
189,4,ot,0.033653
189,5,barycenter,0.023407
189,6,optimal,0.020952
189,7,measures,0.017954
189,8,probability measures,0.015105
189,9,distance,0.014557
189,10,probability,0.012285
190,1,contrastive,0.038263
190,2,contrastive learning,0.029183
190,3,selfsupervised,0.017725
190,4,negative,0.015046
190,5,negatives,0.014469
190,6,selfsupervised learning,0.014314
190,7,learning,0.009934
190,8,loss,0.009754
190,9,positive,0.00914
190,10,negative samples,0.009092
191,1,snns,0.064807
191,2,spiking,0.064757
191,3,spiking neural,0.048142
191,4,snn,0.027829
191,5,spike,0.018665
191,6,networks snns,0.016522
191,7,neuromorphic,0.014597
191,8,neural networks,0.013754
191,9,anns,0.013065
191,10,neurons,0.01251
192,1,players,0.045649
192,2,football,0.030678
192,3,sports,0.027363
192,4,team,0.026716
192,5,player,0.025713
192,6,soccer,0.024667
192,7,games,0.019298
192,8,game,0.019099
192,9,teams,0.01788
192,10,league,0.014784
193,1,linking,0.064589
193,2,entity linking,0.063633
193,3,entity,0.060087
193,4,el,0.04191
193,5,entities,0.030333
193,6,mentions,0.025246
193,7,kb,0.014589
193,8,knowledge base,0.013164
193,9,linking el,0.011684
193,10,linking entity,0.011471
194,1,dialogue summarization,0.066739
194,2,summarization,0.061464
194,3,dialogue,0.050401
194,4,meeting,0.041829
194,5,summaries,0.027272
194,6,meeting summarization,0.020396
194,7,summary,0.018919
194,8,abstractive,0.018094
194,9,abstractive dialogue,0.018072
194,10,dialogues,0.01661
195,1,imputation,0.098936
195,2,missing,0.051853
195,3,missing data,0.03615
195,4,missing values,0.020465
195,5,data imputation,0.018141
195,6,values,0.016659
195,7,time series,0.015042
195,8,series,0.013696
195,9,missingness,0.013485
195,10,incomplete,0.01244
196,1,process,0.041215
196,2,process monitoring,0.034879
196,3,business process,0.033053
196,4,business,0.032926
196,5,predictive,0.024325
196,6,predictive process,0.022988
196,7,monitoring,0.022369
196,8,event,0.018317
196,9,logs,0.014162
196,10,event logs,0.013794
197,1,backdoor,0.037701
197,2,byzantine,0.037256
197,3,federated,0.031273
197,4,attacks,0.03
197,5,federated learning,0.029109
197,6,fl,0.020734
197,7,poisoning,0.019192
197,8,attack,0.016652
197,9,byzantine attacks,0.016505
197,10,backdoor attacks,0.016163
198,1,crowd,0.098832
198,2,counting,0.071964
198,3,crowd counting,0.067876
198,4,density,0.021161
198,5,density map,0.015253
198,6,count,0.013851
198,7,multiscale,0.010633
198,8,shanghaitech,0.010082
198,9,density maps,0.009013
198,10,map,0.008036
199,1,logic,0.030259
199,2,ontologies,0.023659
199,3,ontology,0.022902
199,4,queries,0.020993
199,5,logics,0.020615
199,6,description,0.019684
199,7,existential,0.019312
199,8,description logics,0.018906
199,9,datalog,0.017774
199,10,reasoning,0.016741
200,1,drift,0.076375
200,2,concept drift,0.063118
200,3,concept,0.037322
200,4,drift detection,0.025756
200,5,change,0.020782
200,6,data streams,0.017175
200,7,streams,0.015921
200,8,changepoint,0.014144
200,9,change point,0.013982
200,10,changepoint detection,0.013512
201,1,attacker,0.022888
201,2,attack,0.021675
201,3,reinforcement,0.019319
201,4,rl,0.019226
201,5,reinforcement learning,0.019114
201,6,defender,0.018159
201,7,reward,0.017891
201,8,attacks,0.015185
201,9,policy,0.014498
201,10,security,0.014086
202,1,rain,0.058242
202,2,dehazing,0.043554
202,3,deraining,0.037733
202,4,image dehazing,0.030779
202,5,haze,0.030684
202,6,streaks,0.022283
202,7,rain streaks,0.021666
202,8,single image,0.020956
202,9,hazy,0.020156
202,10,image,0.019893
203,1,fraud,0.084951
203,2,fraud detection,0.058041
203,3,transaction,0.032061
203,4,transactions,0.02557
203,5,payment,0.022611
203,6,detection,0.016697
203,7,card,0.015827
203,8,credit card,0.014885
203,9,laundering,0.013654
203,10,money,0.013167
204,1,multimodal,0.057861
204,2,modalities,0.04039
204,3,unimodal,0.018084
204,4,multimodal learning,0.015744
204,5,modality,0.015509
204,6,different modalities,0.012312
204,7,fusion,0.011889
204,8,multimodal fusion,0.010903
204,9,multimodal data,0.010639
204,10,multimodal machine,0.010517
205,1,metaphor,0.065683
205,2,idioms,0.033762
205,3,literal,0.03365
205,4,metaphors,0.032678
205,5,idiomatic,0.032209
205,6,idiom,0.026685
205,7,expressions,0.022324
205,8,metaphorical,0.019687
205,9,similes,0.019322
205,10,figurative,0.018169
206,1,reservoir,0.050933
206,2,reservoir computing,0.034323
206,3,chaotic,0.029227
206,4,rc,0.020268
206,5,esns,0.020198
206,6,echo state,0.018593
206,7,dynamical,0.018296
206,8,recurrent,0.016894
206,9,echo,0.016796
206,10,computing,0.016079
207,1,authorship,0.069588
207,2,authorship attribution,0.036306
207,3,texts,0.027346
207,4,attribution,0.024881
207,5,authors,0.022987
207,6,authorship verification,0.02019
207,7,style,0.018923
207,8,literary,0.018318
207,9,stylistic,0.017996
207,10,aa,0.016775
208,1,math,0.062633
208,2,mwp,0.057317
208,3,math word,0.055158
208,4,word problems,0.043186
208,5,word problem,0.028462
208,6,word,0.024483
208,7,mathematical,0.024178
208,8,solvers,0.024093
208,9,solving,0.019823
208,10,problems,0.019751
209,1,topological,0.062605
209,2,persistence,0.024073
209,3,persistent homology,0.020994
209,4,homology,0.020683
209,5,persistent,0.019007
209,6,topological data,0.018443
209,7,ph,0.018139
209,8,persistence diagrams,0.016758
209,9,diagrams,0.014875
209,10,data analysis,0.014045
210,1,languages,0.027862
210,2,word order,0.025649
210,3,word,0.021274
210,4,change,0.020556
210,5,words,0.018882
210,6,language change,0.018659
210,7,slang,0.015277
210,8,order,0.014739
210,9,law,0.014598
210,10,speakers,0.013989
211,1,entity alignment,0.082843
211,2,ea,0.071336
211,3,alignment,0.065336
211,4,entity,0.059901
211,5,kgs,0.038325
211,6,entities,0.029852
211,7,alignment ea,0.019667
211,8,graphs kgs,0.014838
211,9,knowledge graphs,0.014719
211,10,kg,0.013446
