topic_id,rank,keyword,weight
107,1,inverse reinforcement,0.044036
107,2,imitation,0.043008
107,3,irl,0.042556
107,4,imitation learning,0.036241
107,5,inverse,0.035212
107,6,demonstrations,0.030263
107,7,reward,0.022943
107,8,reinforcement,0.021824
107,9,reinforcement learning,0.021214
107,10,reward function,0.01773
108,1,morphological,0.071473
108,2,languages,0.031677
108,3,inflection,0.02625
108,4,tagging,0.019675
108,5,morphology,0.018716
108,6,inflectional,0.017532
108,7,inflected,0.015967
108,8,reinflection,0.014069
108,9,sigmorphon,0.013064
108,10,morphologically,0.013017
109,1,crosslingual,0.038541
109,2,multilingual,0.03615
109,3,languages,0.032815
109,4,language,0.021886
109,5,bert,0.016485
109,6,crosslingual transfer,0.015579
109,7,finetuning,0.013581
109,8,zeroshot,0.012731
109,9,transfer,0.01254
109,10,pretrained,0.012378
110,1,online,0.037919
110,2,submodular,0.033168
110,3,regret,0.031007
110,4,online learning,0.023455
110,5,convex,0.021985
110,6,online convex,0.01569
110,7,functions,0.014406
110,8,bound,0.013832
110,9,convex optimization,0.013281
110,10,optimization,0.01321
111,1,ner,0.059799
111,2,named entity,0.047049
111,3,entity,0.043031
111,4,entity recognition,0.042851
111,5,named,0.039541
111,6,recognition ner,0.022372
111,7,recognition,0.018569
111,8,entities,0.012068
111,9,nested,0.011555
111,10,sequence labeling,0.00986
112,1,sentiment,0.054213
112,2,sentiment classification,0.030065
112,3,sentiment analysis,0.020976
112,4,domain,0.019936
112,5,classification,0.013214
112,6,domain adaptation,0.012137
112,7,adaptation,0.012
112,8,target domain,0.010866
112,9,languages,0.01048
112,10,domains,0.010186
113,1,sql,0.03891
113,2,semantic parsing,0.027288
113,3,natural language,0.024522
113,4,texttosql,0.022784
113,5,semantic parser,0.021441
113,6,parsing,0.021378
113,7,semantic,0.021163
113,8,natural,0.020927
113,9,parser,0.020651
113,10,logical,0.01991
114,1,time series,0.067937
114,2,series,0.061297
114,3,time,0.03644
114,4,series classification,0.020669
114,5,warping,0.020365
114,6,dtw,0.017972
114,7,shapelets,0.014422
114,8,series data,0.012515
114,9,classification,0.012387
114,10,time warping,0.011794
115,1,entity,0.082825
115,2,linking,0.066063
115,3,entity linking,0.061456
115,4,typing,0.02959
115,5,mentions,0.025178
115,6,entity typing,0.023868
115,7,entities,0.023412
115,8,mention,0.023191
115,9,finegrained entity,0.015646
115,10,type,0.015428
116,1,lifted,0.050445
116,2,probabilistic,0.044499
116,3,inference,0.041867
116,4,probabilistic inference,0.024616
116,5,relational,0.024444
116,6,lifted inference,0.023294
116,7,weighted model,0.021551
116,8,model counting,0.021285
116,9,symmetries,0.018052
116,10,counting,0.017133
117,1,medical,0.033891
117,2,diagnosis,0.023244
117,3,clinical,0.016437
117,4,knowledge,0.01627
117,5,expert,0.01615
117,6,patient,0.013283
117,7,disease,0.013063
117,8,ai,0.012725
117,9,medicine,0.011846
117,10,diseases,0.010832
118,1,skin,0.088295
118,2,lesion,0.063428
118,3,skin lesion,0.050101
118,4,melanoma,0.043535
118,5,isic,0.021361
118,6,lesion segmentation,0.020288
118,7,dermoscopic,0.01901
118,8,cancer,0.017749
118,9,segmentation,0.017195
118,10,lesions,0.016542
119,1,bias,0.070771
119,2,gender,0.067777
119,3,gender bias,0.054002
119,4,biases,0.05344
119,5,word embeddings,0.031858
119,6,word,0.029084
119,7,embeddings,0.028376
119,8,debiasing,0.019764
119,9,stereotypes,0.018934
119,10,nlp,0.013051
120,1,trajectory,0.025509
120,2,mobility,0.023576
120,3,traffic,0.022326
120,4,urban,0.014721
120,5,driving,0.013817
120,6,patterns,0.013012
120,7,gps,0.011774
120,8,transportation,0.011726
120,9,destination,0.011495
120,10,taxi,0.011272
121,1,commonsense,0.056961
121,2,commonsense reasoning,0.038251
121,3,word problems,0.03122
121,4,winograd,0.030323
121,5,winograd schema,0.027673
121,6,reasoning,0.024943
121,7,math,0.024783
121,8,wsc,0.022813
121,9,schema,0.020991
121,10,math word,0.018724
122,1,authorship,0.063501
122,2,authorship attribution,0.034897
122,3,attribution,0.028896
122,4,texts,0.024255
122,5,personality,0.022707
122,6,author,0.02003
122,7,authors,0.018852
122,8,traits,0.016038
122,9,text,0.014855
122,10,writing,0.014011
123,1,multilabel,0.086981
123,2,multilabel classification,0.044994
123,3,label,0.042099
123,4,labels,0.025921
123,5,multilabel learning,0.021448
123,6,classification,0.019476
123,7,classifier,0.017045
123,8,mlc,0.016151
123,9,multilabel classifier,0.013767
123,10,multiclass,0.012769
124,1,tensor,0.110869
124,2,tensor completion,0.031356
124,3,completion,0.027702
124,4,lowrank,0.020389
124,5,decomposition,0.0199
124,6,tensor decomposition,0.019014
124,7,rank,0.018253
124,8,lowrank tensor,0.017744
124,9,tensors,0.017648
124,10,norm,0.016511
125,1,forgery,0.029496
125,2,fake,0.024362
125,3,forgery detection,0.021847
125,4,videos,0.021693
125,5,images,0.019469
125,6,forensic,0.018545
125,7,deepfake,0.018365
125,8,face,0.0172
125,9,forensics,0.017046
125,10,detection,0.016834
126,1,answering,0.045594
126,2,multihop,0.040341
126,3,question answering,0.040191
126,4,question,0.036777
126,5,questions,0.028709
126,6,qa,0.025784
126,7,knowledge,0.024062
126,8,reasoning,0.019934
126,9,complex questions,0.016501
126,10,graph,0.01525
127,1,wind,0.036497
127,2,forecasting,0.027554
127,3,weather,0.025279
127,4,power,0.022177
127,5,wind power,0.018114
127,6,electricity,0.017691
127,7,water,0.014708
127,8,customers,0.01071
127,9,wildfire,0.010424
127,10,prediction,0.010278
128,1,energy,0.045406
128,2,consumption,0.021314
128,3,energy consumption,0.018858
128,4,power,0.018269
128,5,smart,0.017367
128,6,iot,0.01637
128,7,thermal,0.015366
128,8,comfort,0.014397
128,9,devices,0.013655
128,10,machine learning,0.012763
129,1,pose,0.059653
129,2,6d,0.044066
129,3,pose estimation,0.039118
129,4,object pose,0.025281
129,5,6d pose,0.025152
129,6,estimation,0.02459
129,7,object,0.02027
129,8,6d object,0.01853
129,9,3d,0.017903
129,10,objects,0.017773
130,1,retinal,0.048315
130,2,fundus,0.025896
130,3,oct,0.024768
130,4,retinopathy,0.024247
130,5,diabetic,0.02416
130,6,diabetic retinopathy,0.023005
130,7,vessel,0.017336
130,8,images,0.016533
130,9,fundus images,0.016079
130,10,optic,0.015899
131,1,age,0.049663
131,2,face,0.046257
131,3,gender,0.031577
131,4,face recognition,0.030175
131,5,aging,0.026184
131,6,facial,0.024964
131,7,faces,0.017521
131,8,gender classification,0.016895
131,9,age estimation,0.016541
131,10,recognition,0.016182
132,1,object segmentation,0.040494
132,2,video,0.03988
132,3,object,0.037042
132,4,segmentation,0.036807
132,5,video object,0.031673
132,6,video segmentation,0.01661
132,7,foreground,0.015619
132,8,frame,0.015441
132,9,videos,0.012568
132,10,frames,0.012188
133,1,sarcasm,0.089609
133,2,humor,0.061381
133,3,sarcastic,0.030249
133,4,irony,0.026517
133,5,detection,0.017493
133,6,tweets,0.015171
133,7,context,0.012556
133,8,humor detection,0.011309
133,9,pun,0.010918
133,10,headlines,0.010697
134,1,dialog,0.029995
134,2,visual,0.026131
134,3,visual dialog,0.020759
134,4,storytelling,0.019356
134,5,sceneaware,0.01888
134,6,multimodal,0.017757
134,7,visual storytelling,0.017256
134,8,sceneaware dialog,0.016501
134,9,story,0.016205
134,10,dialogue,0.014475
135,1,chinese,0.069773
135,2,word segmentation,0.054562
135,3,chinese word,0.045926
135,4,word,0.03133
135,5,segmentation,0.030324
135,6,characters,0.02088
135,7,character,0.017882
135,8,lattice,0.01632
135,9,ner,0.015396
135,10,glyph,0.014468
136,1,background,0.025982
136,2,surveillance,0.022935
136,3,background subtraction,0.021792
136,4,subtraction,0.02094
136,5,detection,0.016342
136,6,video surveillance,0.013262
136,7,object,0.012806
136,8,video,0.012676
136,9,foreground,0.01081
136,10,objects,0.01051
137,1,rain,0.062211
137,2,dehazing,0.047424
137,3,haze,0.030863
137,4,image dehazing,0.025986
137,5,removal,0.024568
137,6,image,0.022609
137,7,underwater,0.022285
137,8,deraining,0.017787
137,9,streaks,0.017568
137,10,images,0.017126
138,1,text,0.059275
138,2,scene text,0.053676
138,3,text detection,0.041214
138,4,scene,0.033933
138,5,text recognition,0.026428
138,6,icdar,0.019212
138,7,detection,0.016051
138,8,recognition,0.015897
138,9,detection recognition,0.011584
138,10,spotting,0.011445
139,1,epistemic,0.059001
139,2,logic,0.041521
139,3,coalition,0.035152
139,4,epistemic planning,0.028321
139,5,agents,0.026528
139,6,planning,0.024236
139,7,blameworthiness,0.023246
139,8,multiagent,0.020279
139,9,agent,0.018797
139,10,multiagent epistemic,0.017736
140,1,texture,0.043876
140,2,defect,0.023478
140,3,logo,0.018007
140,4,defects,0.017192
140,5,image,0.016507
140,6,images,0.014675
140,7,descriptors,0.01185
140,8,classification,0.011294
140,9,image retrieval,0.011195
140,10,defect detection,0.011075
141,1,bilingual,0.054302
141,2,crosslingual,0.051549
141,3,embeddings,0.031243
141,4,crosslingual word,0.03118
141,5,word,0.029097
141,6,languages,0.026704
141,7,monolingual,0.022929
141,8,bilingual lexicon,0.02262
141,9,word embeddings,0.021648
141,10,lexicon induction,0.020587
142,1,discourse,0.121017
142,2,implicit discourse,0.03628
142,3,discourse relations,0.034718
142,4,discourse relation,0.034569
142,5,implicit,0.029076
142,6,relations,0.028956
142,7,connectives,0.025271
142,8,parsing,0.021482
142,9,relation,0.019216
142,10,discourse parsing,0.018355
143,1,flow,0.076406
143,2,optical flow,0.070564
143,3,optical,0.062359
143,4,motion,0.034657
143,5,flow estimation,0.031399
143,6,estimation,0.024376
143,7,scene flow,0.021749
143,8,scene,0.01577
143,9,kitti,0.014749
143,10,motion estimation,0.014352
144,1,plant,0.055771
144,2,leaf,0.026135
144,3,crop,0.026103
144,4,species,0.020097
144,5,plants,0.018595
144,6,leaves,0.016216
144,7,flower,0.014508
144,8,diseases,0.014226
144,9,agricultural,0.014134
144,10,plant species,0.013699
145,1,feature selection,0.074558
145,2,selection,0.051662
145,3,feature,0.035823
145,4,support vector,0.019649
145,5,support,0.014825
145,6,vector,0.014326
145,7,features,0.012421
145,8,selection methods,0.011435
145,9,vector machine,0.011177
145,10,mutual information,0.010746
146,1,active learning,0.081988
146,2,active,0.071317
146,3,queries,0.014969
146,4,learning,0.014213
146,5,uncertainty sampling,0.012836
146,6,sampling,0.012551
146,7,query,0.011841
146,8,al,0.01092
146,9,label,0.010666
146,10,learning active,0.009627
147,1,zsl,0.065322
147,2,zeroshot,0.055824
147,3,zeroshot learning,0.052134
147,4,classes,0.031193
147,5,unseen,0.031105
147,6,unseen classes,0.024939
147,7,learning zsl,0.020053
147,8,seen,0.017713
147,9,semantic,0.016036
147,10,seen unseen,0.015754
148,1,clustering,0.061493
148,2,multiview,0.052579
148,3,subspace clustering,0.046279
148,4,subspace,0.045726
148,5,views,0.022645
148,6,multiview clustering,0.021194
148,7,multiview data,0.02045
148,8,subspaces,0.014829
148,9,spectral clustering,0.014286
148,10,view,0.013904
149,1,crowd,0.087847
149,2,counting,0.077579
149,3,crowd counting,0.060539
149,4,density,0.040475
149,5,count,0.023543
149,6,density map,0.023093
149,7,pedestrian,0.022026
149,8,density maps,0.017156
149,9,microscopic,0.01632
149,10,flow,0.015925
150,1,code,0.075097
150,2,source code,0.037712
150,3,program,0.027442
150,4,source,0.026133
150,5,code generation,0.02043
150,6,programming,0.01828
150,7,syntax,0.016066
150,8,programming language,0.014912
150,9,documentation,0.014227
150,10,abstract syntax,0.013774
151,1,video,0.069349
151,2,video summarization,0.034217
151,3,video captioning,0.029482
151,4,videos,0.028744
151,5,captioning,0.027601
151,6,summarization,0.02633
151,7,summary,0.014279
151,8,captions,0.011439
151,9,events,0.009354
151,10,summaries,0.009189
152,1,scene,0.025562
152,2,3d,0.022816
152,3,indoor,0.019108
152,4,object,0.013771
152,5,shape,0.013196
152,6,segmentation,0.013061
152,7,semantic,0.013047
152,8,rgbd,0.0114
152,9,indoor scene,0.010375
152,10,objects,0.010233
153,1,event,0.060758
153,2,extraction,0.032366
153,3,events,0.032015
153,4,event extraction,0.029554
153,5,temporal,0.022414
153,6,temporal relations,0.018901
153,7,temporal relation,0.017125
153,8,event types,0.016956
153,9,timeline,0.016271
153,10,relation,0.0136
154,1,conceptual,0.048571
154,2,conceptual spaces,0.042869
154,3,spaces,0.031424
154,4,concepts,0.022749
154,5,conceptual space,0.020529
154,6,compositional,0.020425
154,7,categorical,0.018027
154,8,formal,0.01738
154,9,cognitive,0.016973
154,10,formalization,0.016598
155,1,srl,0.083321
155,2,semantic role,0.071038
155,3,role labeling,0.060868
155,4,role,0.051515
155,5,labeling,0.044259
155,6,semantic,0.032297
155,7,labeling srl,0.027879
155,8,roles,0.018238
155,9,syntactic,0.017388
155,10,semantic roles,0.015606
156,1,quantum,0.12994
156,2,quantum theory,0.018587
156,3,interference,0.016735
156,4,classical,0.016697
156,5,theory,0.015725
156,6,cognition,0.015178
156,7,entropy,0.0137
156,8,cognitive,0.013685
156,9,decision,0.012793
156,10,decisionmaking,0.01164
157,1,skeleton,0.05214
157,2,action recognition,0.050319
157,3,action,0.042989
157,4,human action,0.031045
157,5,recognition,0.027647
157,6,skeletonbased,0.022317
157,7,human,0.021093
157,8,skeletonbased action,0.016998
157,9,3d,0.016496
157,10,skeleton data,0.016104
158,1,adversarial,0.028367
158,2,attacks,0.021163
158,3,robustness,0.01739
158,4,bert,0.016481
158,5,examples,0.015984
158,6,adversarial examples,0.015299
158,7,models,0.014757
158,8,perturbations,0.014152
158,9,nlp,0.013535
158,10,attack,0.012152
159,1,brain,0.049712
159,2,alzheimers,0.035167
159,3,alzheimers disease,0.032162
159,4,disease,0.032023
159,5,ad,0.024282
159,6,fmri,0.020908
159,7,mri,0.018482
159,8,connectivity,0.017414
159,9,functional,0.016939
159,10,asd,0.016386
160,1,dictionary,0.057287
160,2,dictionary learning,0.036788
160,3,sparse,0.030713
160,4,dictionaries,0.013833
160,5,sparse coding,0.012956
160,6,coding,0.012871
160,7,atoms,0.012684
160,8,reconstruction,0.01165
160,9,sparse signal,0.010231
160,10,representation,0.010204
161,1,arabic,0.078839
161,2,corpus,0.022374
161,3,morphological,0.019481
161,4,languages,0.017449
161,5,sanskrit,0.016828
161,6,language,0.016816
161,7,words,0.016043
161,8,splitter,0.014962
161,9,transliteration,0.014851
161,10,kurdish,0.01448
162,1,bert,0.053924
162,2,distillation,0.027023
162,3,pretrained,0.022175
162,4,probing,0.021044
162,5,language,0.01681
162,6,knowledge distillation,0.014553
162,7,glue,0.013985
162,8,tasks,0.013951
162,9,pretraining,0.012485
162,10,models,0.012296
163,1,distillation,0.061166
163,2,student,0.055781
163,3,teacher,0.048346
163,4,knowledge distillation,0.045805
163,5,knowledge,0.02922
163,6,student network,0.027025
163,7,kd,0.026213
163,8,teacher network,0.0165
163,9,network,0.013968
163,10,teachers,0.013225
164,1,hyperspectral,0.080151
164,2,spectral,0.043995
164,3,hyperspectral image,0.035038
164,4,hsi,0.030478
164,5,hyperspectral images,0.025182
164,6,classification,0.016374
164,7,spatial,0.015801
164,8,water,0.014044
164,9,hyperspectral data,0.012477
164,10,spatialspectral,0.012235
165,1,eeg,0.073909
165,2,seizure,0.027697
165,3,bci,0.024011
165,4,eeg signals,0.020388
165,5,signals,0.020208
165,6,braincomputer,0.016499
165,7,epilepsy,0.015649
165,8,brain,0.014581
165,9,features,0.010193
165,10,decoding,0.009984
166,1,face,0.052455
166,2,facial,0.034859
166,3,identity,0.03194
166,4,faces,0.018097
166,5,reenactment,0.017044
166,6,expression,0.017001
166,7,editing,0.016927
166,8,attributes,0.01658
166,9,attribute,0.013768
166,10,gan,0.013492
167,1,surgical,0.080308
167,2,surgery,0.037385
167,3,laparoscopic,0.027365
167,4,instruments,0.01564
167,5,workflow,0.014724
167,6,surgeries,0.014659
167,7,robotassisted,0.013891
167,8,videos,0.013667
167,9,endoscopic,0.013353
167,10,video,0.01288
168,1,visual,0.018003
168,2,object,0.0136
168,3,object recognition,0.013175
168,4,hierarchical,0.012122
168,5,recognition,0.011441
168,6,neurons,0.011283
168,7,classes,0.010373
168,8,stimuli,0.010116
168,9,layers,0.010074
168,10,permutationinvariant,0.01006
169,1,kernel,0.063027
169,2,kernels,0.027533
169,3,fourier features,0.02438
169,4,random fourier,0.024232
169,5,fourier,0.023842
169,6,random,0.022849
169,7,random features,0.018706
169,8,lasso,0.017093
169,9,features,0.015753
169,10,approximation,0.015638
170,1,students,0.050915
170,2,student,0.035279
170,3,knowledge tracing,0.027488
170,4,tracing,0.02548
170,5,courses,0.024428
170,6,course,0.023934
170,7,educational,0.023154
170,8,knowledge,0.019141
170,9,personalized,0.016174
170,10,hints,0.016028
171,1,td,0.049487
171,2,function approximation,0.028844
171,3,offpolicy,0.028639
171,4,temporal difference,0.024141
171,5,approximation,0.023715
171,6,policy,0.02146
171,7,td learning,0.021414
171,8,temporaldifference,0.020608
171,9,difference,0.017425
171,10,function,0.017044
172,1,attention,0.019643
172,2,brain,0.01592
172,3,nlp,0.014999
172,4,explanation,0.014322
172,5,models,0.014117
172,6,language,0.013488
172,7,feature importance,0.012469
172,8,brain activity,0.011309
172,9,cognitive,0.010789
172,10,mrc,0.01051
173,1,mapf,0.059802
173,2,path,0.043731
173,3,path finding,0.041188
173,4,pathfinding,0.03562
173,5,multiagent,0.033132
173,6,agents,0.033129
173,7,multiagent path,0.032955
173,8,finding,0.026903
173,9,paths,0.025988
173,10,path planning,0.020847
174,1,machine learning,0.03405
174,2,machine,0.030774
174,3,ml,0.02463
174,4,data science,0.017223
174,5,reproducibility,0.01507
174,6,ai,0.013393
174,7,machine teaching,0.012839
174,8,learning systems,0.012791
174,9,teaching,0.012515
174,10,learning,0.011817
175,1,language inference,0.04336
175,2,matching,0.032414
175,3,nli,0.030829
175,4,natural language,0.02836
175,5,inference,0.026315
175,6,natural,0.02393
175,7,text matching,0.01972
175,8,language,0.01856
175,9,sentence,0.018177
175,10,entailment,0.016391
176,1,allocation,0.038781
176,2,fair,0.026152
176,3,preferences,0.023851
176,4,division,0.023107
176,5,voting,0.021555
176,6,goods,0.019622
176,7,allocations,0.019074
176,8,kidney,0.018559
176,9,indivisible,0.017515
176,10,voters,0.017484
177,1,citations,0.046307
177,2,citation,0.045269
177,3,wikipedia,0.029454
177,4,articles,0.027651
177,5,scientific,0.020411
177,6,web,0.018834
177,7,news,0.017213
177,8,finnish,0.014771
177,9,newspaper,0.013493
177,10,collection,0.013359
178,1,text generation,0.04132
178,2,generation,0.036063
178,3,text,0.028092
178,4,generative adversarial,0.026369
178,5,generative,0.026044
178,6,adversarial,0.025613
178,7,gans,0.019358
178,8,gan,0.01921
178,9,adversarial networks,0.016838
178,10,generator,0.016335
179,1,program,0.08009
179,2,program synthesis,0.055055
179,3,programs,0.051253
179,4,synthesis,0.045868
179,5,inputoutput examples,0.02461
179,6,inputoutput,0.024115
179,7,programming,0.016632
179,8,examples,0.015939
179,9,neural program,0.015752
179,10,search,0.0153
180,1,tensorflow,0.032182
180,2,deep learning,0.021217
180,3,frameworks,0.021104
180,4,library,0.021063
180,5,pytorch,0.017525
180,6,python,0.01523
180,7,deep,0.014376
180,8,machine learning,0.01365
180,9,hardware,0.013574
180,10,gpu,0.011761
181,1,sentence,0.033291
181,2,embeddings,0.026937
181,3,tasks,0.023503
181,4,multitask,0.022579
181,5,multitask learning,0.020992
181,6,sentence representations,0.020569
181,7,representations,0.01948
181,8,sentence embeddings,0.016752
181,9,nlp,0.01323
181,10,nlp tasks,0.01249
182,1,finegrained,0.046393
182,2,finegrained image,0.020539
182,3,classification,0.018655
182,4,discriminative,0.016556
182,5,parts,0.015484
182,6,attention,0.0142
182,7,finegrained classification,0.013577
182,8,bilinear,0.013128
182,9,finegrained visual,0.012706
182,10,subtle,0.011029
183,1,clinical,0.036184
183,2,patient,0.030155
183,3,notes,0.022348
183,4,medical,0.020483
183,5,codes,0.016525
183,6,ehr,0.015762
183,7,health,0.015434
183,8,clinical notes,0.012897
183,9,records,0.011276
183,10,patients,0.011256
184,1,metric,0.043068
184,2,metric learning,0.041288
184,3,deep metric,0.026634
184,4,distance,0.022997
184,5,loss,0.019789
184,6,embedding,0.014794
184,7,similarity,0.013584
184,8,dml,0.01272
184,9,distance metric,0.011888
184,10,emd,0.01166
185,1,translation,0.063556
185,2,machine translation,0.057571
185,3,smt,0.044814
185,4,indian,0.036078
185,5,statistical machine,0.034483
185,6,machine,0.032404
185,7,english,0.027274
185,8,mt,0.027031
185,9,statistical,0.02388
185,10,hindi,0.022512
186,1,activity,0.050161
186,2,activity recognition,0.038154
186,3,human activity,0.033742
186,4,activities,0.01861
186,5,recognition,0.018441
186,6,wearable,0.017785
186,7,human,0.016639
186,8,sensor,0.014938
186,9,sleep,0.01414
186,10,sensors,0.012937
187,1,twitter,0.037035
187,2,crisis,0.032979
187,3,social,0.024955
187,4,slang,0.024558
187,5,tweets,0.020902
187,6,urban dictionary,0.020242
187,7,social media,0.019659
187,8,media,0.018558
187,9,urban,0.016776
187,10,dictionary,0.015307
188,1,bayesian,0.03465
188,2,bayesian network,0.030687
188,3,bayesian networks,0.02966
188,4,structure learning,0.026879
188,5,structure,0.022292
188,6,learning bayesian,0.021496
188,7,variables,0.018045
188,8,algorithm,0.015161
188,9,learning structure,0.013435
188,10,bns,0.012282
189,1,ranking,0.072062
189,2,rankings,0.032886
189,3,items,0.030128
189,4,preference,0.027289
189,5,rank,0.02127
189,6,comparisons,0.020991
189,7,preferences,0.020207
189,8,learning rank,0.020125
189,9,pairwise,0.019001
189,10,consensus,0.015419
190,1,legal,0.113741
190,2,court,0.051575
190,3,legal domain,0.027395
190,4,documents,0.025847
190,5,law,0.025376
190,6,judgment,0.022967
190,7,legal documents,0.020138
190,8,case,0.018478
190,9,supreme,0.018323
190,10,ruling,0.018125
191,1,coreference,0.131787
191,2,coreference resolution,0.078812
191,3,resolution,0.053237
191,4,mention,0.035266
191,5,mentions,0.031233
191,6,mention detection,0.023613
191,7,event coreference,0.021006
191,8,event,0.016777
191,9,pronoun,0.014929
191,10,entity,0.012468
192,1,latent,0.038958
192,2,text generation,0.02638
192,3,variational,0.025005
192,4,text,0.024041
192,5,vae,0.023637
192,6,generation,0.023162
192,7,vaes,0.022998
192,8,autoencoder,0.018774
192,9,variational autoencoder,0.01576
192,10,latent space,0.015497
193,1,ontology,0.042391
193,2,datalog,0.039568
193,3,queries,0.037824
193,4,ontologies,0.036857
193,5,query,0.036534
193,6,description logic,0.035971
193,7,existential,0.033803
193,8,tgds,0.02981
193,9,description,0.027487
193,10,logic,0.026998
194,1,quality,0.044036
194,2,image quality,0.043909
194,3,quality assessment,0.037666
194,4,iqa,0.031713
194,5,illusions,0.028068
194,6,assessment,0.024798
194,7,image,0.022391
194,8,visual,0.017709
194,9,perceptual,0.017589
194,10,index,0.017113
195,1,normalization,0.078895
195,2,batch normalization,0.047407
195,3,batch,0.045407
195,4,dropout,0.029666
195,5,regularization,0.026672
195,6,bn,0.026386
195,7,layer,0.01365
195,8,activations,0.013589
195,9,weight,0.013403
195,10,variance,0.013072
196,1,starcraft,0.050085
196,2,game,0.041977
196,3,rts,0.029123
196,4,games,0.02884
196,5,starcraft ii,0.025835
196,6,reinforcement,0.022329
196,7,realtime strategy,0.02196
196,8,reinforcement learning,0.02105
196,9,strategy games,0.015018
196,10,units,0.014976
197,1,pose,0.054522
197,2,pose estimation,0.052051
197,3,multiperson,0.051815
197,4,estimation,0.032666
197,5,human pose,0.024809
197,6,body,0.015317
197,7,keypoint,0.015311
197,8,mpii,0.014248
197,9,keypoints,0.014168
197,10,association,0.014077
