topic_id,rank,keyword,weight
106,3,textto3d,0.023905
106,4,score distillation,0.017396
106,5,diffusion,0.015509
106,6,textto3d generation,0.015024
106,7,2d,0.014399
106,8,multiview,0.014238
106,9,generation,0.012038
106,10,3d generation,0.011088
107,1,news,0.065336
107,2,fake news,0.055524
107,3,fake,0.054378
107,4,news detection,0.022954
107,5,disinformation,0.015978
107,6,detection,0.014327
107,7,clickbait,0.01398
107,8,misinformation,0.012442
107,9,articles,0.011317
107,10,news articles,0.010107
108,1,grpo,0.030394
108,2,policy optimization,0.018412
108,3,policy,0.018345
108,4,rlvr,0.017487
108,5,rollout,0.016643
108,6,advantage,0.015323
108,7,rl,0.014799
108,8,reinforcement,0.012073
108,9,reinforcement learning,0.011575
108,10,entropy,0.011338
109,1,explanations,0.029852
109,2,explanation,0.014922
109,3,faithfulness,0.01285
109,4,rationales,0.011169
109,5,rationale,0.011142
109,6,attribution,0.010858
109,7,influence,0.010414
109,8,xai,0.010026
109,9,explainable,0.008058
109,10,data attribution,0.008005
110,1,editing,0.070296
110,2,knowledge editing,0.050888
110,3,knowledge,0.030295
110,4,model editing,0.025351
110,5,editing methods,0.016461
110,6,edits,0.012557
110,7,ke,0.012417
110,8,edited,0.011843
110,9,edit,0.010451
110,10,facts,0.009162
111,1,erasure,0.02902
111,2,watermarking,0.024703
111,3,watermark,0.022581
111,4,diffusion,0.018363
111,5,diffusion models,0.017598
111,6,concept erasure,0.017304
111,7,watermarks,0.016589
111,8,concept,0.016247
111,9,concepts,0.015275
111,10,texttoimage,0.014019
112,1,table,0.055198
112,2,tables,0.039417
112,3,tabular,0.026779
112,4,tabular data,0.018148
112,5,table reasoning,0.012985
112,6,tableqa,0.010477
112,7,table question,0.009625
112,8,reasoning,0.009031
112,9,question answering,0.00892
112,10,answering,0.008757
113,1,jailbreak,0.052067
113,2,jailbreaking,0.022327
113,3,harmful,0.021454
113,4,attack,0.019982
113,5,safety,0.018865
113,6,attacks,0.018354
113,7,jailbreak attacks,0.015281
113,8,multiturn,0.012315
113,9,llms,0.011622
113,10,prompts,0.010971
114,1,persuasion,0.01631
114,2,persuasive,0.0137
114,3,llms,0.013672
114,4,biases,0.013559
114,5,cognitive biases,0.01136
114,6,trustworthiness,0.010427
114,7,cognitive,0.010372
114,8,bias,0.0088
114,9,beliefs,0.008757
114,10,pluralistic,0.00869
115,1,speculative,0.076173
115,2,speculative decoding,0.06805
115,3,draft,0.058917
115,4,decoding,0.057037
115,5,draft model,0.029782
115,6,sd,0.019984
115,7,target model,0.017243
115,8,tokens,0.015826
115,9,verification,0.015797
115,10,acceptance,0.015679
116,1,longcontext,0.0325
116,2,compression,0.030974
116,3,context,0.025881
116,4,long,0.018827
116,5,long context,0.014575
116,6,prompt compression,0.013469
116,7,context compression,0.012315
116,8,length,0.011515
116,9,shortcontext,0.009185
116,10,contexts,0.00871
117,1,moral,0.110315
117,2,ethical,0.027028
117,3,moral reasoning,0.022987
117,4,dilemmas,0.013409
117,5,moral foundations,0.013039
117,6,ethics,0.010452
117,7,llms,0.010064
117,8,foundations,0.009823
117,9,alignment,0.009158
117,10,moral dilemmas,0.008683
118,1,argumentation,0.057819
118,2,semantics,0.032678
118,3,arguments,0.031263
118,4,logic,0.025848
118,5,argument,0.022762
118,6,argumentation frameworks,0.017469
118,7,abstract argumentation,0.015834
118,8,negation,0.015355
118,9,aba,0.014164
118,10,propositional,0.013562
119,1,talking,0.041766
119,2,facial,0.033278
119,3,lip,0.030168
119,4,audio,0.01955
119,5,animation,0.017376
119,6,talking face,0.017021
119,7,portrait,0.016117
119,8,audiodriven,0.01528
119,9,head,0.014551
119,10,talking head,0.014418
120,1,calibration,0.039224
120,2,conformal,0.032426
120,3,conformal prediction,0.022926
120,4,uncertainty,0.022256
120,5,prediction,0.017825
120,6,prediction sets,0.013843
120,7,prediction set,0.01115
120,8,sets,0.010745
120,9,cp,0.009972
120,10,uncertainty quantification,0.009154
121,1,video,0.038254
121,2,video generation,0.017322
121,3,video compression,0.015741
121,4,attention,0.01464
121,5,diffusion,0.013986
121,6,compression,0.01212
121,7,frames,0.009902
121,8,video diffusion,0.009108
121,9,generation,0.008721
121,10,quality,0.008502
122,1,rl,0.01405
122,2,agents,0.013846
122,3,agent,0.010915
122,4,reinforcement,0.009848
122,5,reinforcement learning,0.009594
122,6,multiturn,0.009063
122,7,reward,0.008247
122,8,feedback,0.008241
122,9,planning,0.007396
122,10,llm agents,0.006525
123,1,underwater,0.074305
123,2,underwater image,0.023882
123,3,marine,0.022421
123,4,fish,0.016772
123,5,image enhancement,0.014188
123,6,underwater images,0.013686
123,7,sonar,0.013534
123,8,uie,0.012904
123,9,enhancement,0.012781
123,10,object,0.010913
124,1,discourse,0.045543
124,2,argument,0.033141
124,3,argumentative,0.020788
124,4,argumentation,0.01856
124,5,argument mining,0.016723
124,6,discourse relation,0.014346
124,7,discourse relations,0.013957
124,8,rhetorical,0.013659
124,9,arguments,0.013335
124,10,relations,0.011727
125,1,milp,0.025012
125,2,search,0.022985
125,3,heuristic,0.022433
125,4,heuristics,0.021839
125,5,instances,0.014568
125,6,combinatorial,0.013946
125,7,solvers,0.012531
125,8,optimization,0.012273
125,9,combinatorial optimization,0.012019
125,10,problem,0.011997
126,1,causal,0.061329
126,2,causal reasoning,0.022049
126,3,causality,0.016321
126,4,event,0.01326
126,5,causal inference,0.010858
126,6,causal discovery,0.010816
126,7,reasoning,0.01032
126,8,discovery,0.009107
126,9,counterfactual,0.008306
126,10,llms,0.007667
127,1,prompt,0.049364
127,2,prompt optimization,0.037636
127,3,prompts,0.02379
127,4,optimization,0.01941
127,5,prompt engineering,0.012056
127,6,automatic prompt,0.010945
127,7,engineering,0.009011
127,8,automatic,0.006314
127,9,tasks,0.006244
127,10,llms,0.005938
128,1,face,0.042954
128,2,face recognition,0.034431
128,3,fr,0.022803
128,4,facial,0.020867
128,5,recognition,0.018902
128,6,faces,0.012521
128,7,age,0.011358
128,8,synthetic,0.01049
128,9,face images,0.010119
128,10,images,0.009877
129,1,circuit,0.042164
129,2,rtl,0.026332
129,3,design,0.020211
129,4,circuits,0.018851
129,5,analog,0.017884
129,6,hardware,0.016899
129,7,verilog,0.015374
129,8,placement,0.015272
129,9,hardware design,0.013921
129,10,circuit design,0.013412
130,1,glucose,0.022163
130,2,patients,0.019991
130,3,disease,0.016243
130,4,heart,0.013218
130,5,heart disease,0.012528
130,6,hospital,0.012315
130,7,diabetes,0.011686
130,8,prediction,0.010693
130,9,machine learning,0.010373
130,10,machine,0.010332
131,1,surgical,0.086837
131,2,surgery,0.024386
131,3,instrument,0.01627
131,4,surgical video,0.014542
131,5,phase recognition,0.014484
131,6,segmentation,0.011007
131,7,phase,0.010867
131,8,polyp,0.010731
131,9,video,0.010627
131,10,videos,0.009254
132,1,3d,0.048517
132,2,scene,0.02
132,3,3d scene,0.016391
132,4,2d,0.012922
132,5,point,0.011863
132,6,3d visual,0.011114
132,7,scenes,0.01071
132,8,spatial,0.010496
132,9,understanding,0.009522
132,10,scene graph,0.009313
133,1,federated,0.042129
133,2,federated learning,0.031488
133,3,privacy,0.02216
133,4,fl,0.01842
133,5,medical,0.018334
133,6,healthcare,0.013256
133,7,clients,0.012927
133,8,learning,0.010103
133,9,data,0.009882
133,10,medical data,0.007749
134,1,alzheimers,0.042031
134,2,alzheimers disease,0.035852
134,3,disease,0.03174
134,4,ad,0.021697
134,5,brain,0.020788
134,6,mri,0.01588
134,7,diagnosis,0.011985
134,8,disease ad,0.010876
134,9,dementia,0.01055
134,10,progression,0.010329
135,1,fault,0.051915
135,2,fault diagnosis,0.029975
135,3,maintenance,0.027765
135,4,diagnosis,0.020257
135,5,faults,0.015987
135,6,industrial,0.014046
135,7,fault detection,0.012366
135,8,phm,0.011067
135,9,vibration,0.011
135,10,wind,0.01046
136,1,image compression,0.027773
136,2,compression,0.020887
136,3,image,0.019777
136,4,autoregressive,0.019378
136,5,tokenizer,0.012864
136,6,generation,0.011851
136,7,image generation,0.011814
136,8,tokenizers,0.010329
136,9,tokens,0.009822
136,10,ar,0.009552
137,1,anomaly,0.058408
137,2,anomaly detection,0.051095
137,3,time series,0.029776
137,4,series,0.027026
137,5,anomalies,0.025331
137,6,detection,0.023319
137,7,series anomaly,0.021911
137,8,time,0.019598
137,9,multivariate,0.015297
137,10,multivariate time,0.012985
138,1,video,0.041961
138,2,motion,0.026683
138,3,video generation,0.019154
138,4,video editing,0.018322
138,5,videos,0.017774
138,6,diffusion,0.017315
138,7,editing,0.017203
138,8,texttovideo,0.015841
138,9,video diffusion,0.014212
138,10,diffusion models,0.011865
139,1,tsp,0.028191
139,2,routing,0.026547
139,3,vehicle routing,0.024547
139,4,salesman,0.021049
139,5,traveling,0.019728
139,6,routing problems,0.01867
139,7,traveling salesman,0.018312
139,8,vehicle,0.016861
139,9,solvers,0.016803
139,10,salesman problem,0.015781
140,1,segmentation,0.034833
140,2,semantic segmentation,0.023827
140,3,semantic,0.015156
140,4,weakly supervised,0.013075
140,5,wsss,0.012269
140,6,weakly,0.012003
140,7,supervised semantic,0.011477
140,8,instance,0.01129
140,9,sam,0.01045
140,10,masks,0.010423
141,1,tracking,0.055559
141,2,multiobject tracking,0.024759
141,3,multiobject,0.024068
141,4,crowd,0.02301
141,5,counting,0.020494
141,6,mot,0.020452
141,7,crowd counting,0.017361
141,8,trackers,0.01593
141,9,object tracking,0.014634
141,10,object,0.013887
142,1,energy,0.020469
142,2,devices,0.014027
142,3,iot,0.013353
142,4,consumption,0.012571
142,5,hardware,0.011238
142,6,energy consumption,0.011043
142,7,edge,0.010777
142,8,inference,0.008918
142,9,computing,0.008569
142,10,latency,0.008347
143,1,graph,0.031138
143,2,gnns,0.023764
143,3,attack,0.021929
143,4,attacks,0.015843
143,5,graph neural,0.015615
143,6,node,0.014454
143,7,privacy,0.013286
143,8,backdoor,0.013144
143,9,adversarial,0.012455
143,10,gnn,0.012428
144,1,asp,0.055319
144,2,answer set,0.053184
144,3,set programming,0.04009
144,4,programming,0.036409
144,5,answer,0.031045
144,6,counting,0.02419
144,7,set,0.023292
144,8,model counting,0.02279
144,9,programs,0.021057
144,10,logic,0.020978
145,1,safety,0.024103
145,2,reasoning,0.010933
145,3,sabotage,0.010374
145,4,monitor,0.010212
145,5,hacking,0.009938
145,6,sandbagging,0.009395
145,7,agents,0.008936
145,8,security,0.008726
145,9,alignment,0.008121
145,10,reward,0.008011
146,1,memory,0.041333
146,2,longterm,0.015599
146,3,personalization,0.01539
146,4,personalized,0.013982
146,5,user,0.012204
146,6,episodic,0.011977
146,7,longterm memory,0.011413
146,8,memory systems,0.010572
146,9,conversational,0.010277
146,10,locomo,0.009895
147,1,creativity,0.081023
147,2,creative,0.057289
147,3,ai,0.015046
147,4,generative ai,0.012092
147,5,human creativity,0.011746
147,6,human,0.011419
147,7,novelty,0.010329
147,8,ideas,0.010283
147,9,art,0.0102
147,10,arts,0.009028
148,1,person,0.059711
148,2,reid,0.041322
148,3,reidentification,0.03987
148,4,person reidentification,0.039234
148,5,person retrieval,0.013755
148,6,reidentification reid,0.011419
148,7,crossmodality,0.011231
148,8,person search,0.010977
148,9,visibleinfrared,0.010331
148,10,retrieval,0.00971
149,1,memory,0.063521
149,2,agents,0.012368
149,3,longterm,0.012226
149,4,agent memory,0.011988
149,5,longterm memory,0.00998
149,6,memory systems,0.00983
149,7,memory management,0.009808
149,8,cognitive,0.0092
149,9,retrieval,0.008843
149,10,memories,0.008588
150,1,audio,0.052323
150,2,audiovisual,0.050647
150,3,audio visual,0.016237
150,4,video,0.014112
150,5,audiovideo,0.012728
150,6,sound,0.012641
150,7,visual,0.011811
150,8,sounding,0.011049
150,9,avs,0.010915
150,10,crossmodal,0.009765
151,1,medical,0.026504
151,2,clinical,0.011912
151,3,reports,0.011409
151,4,multimodal,0.010913
151,5,medical image,0.010185
151,6,visionlanguage,0.010092
151,7,radiology,0.008772
151,8,modalities,0.008026
151,9,crossmodal,0.0079
151,10,contrastive,0.007421
152,1,arabic,0.050773
152,2,correction,0.026778
152,3,gec,0.024131
152,4,grammatical error,0.023866
152,5,grammatical,0.022974
152,6,error correction,0.020662
152,7,chinese,0.016774
152,8,spelling,0.013116
152,9,error,0.012959
152,10,dialects,0.012265
153,1,video,0.02418
153,2,segmentation,0.021475
153,3,tracking,0.021224
153,4,video object,0.020997
153,5,object,0.020845
153,6,object segmentation,0.017746
153,7,vos,0.013092
153,8,videos,0.011394
153,9,video segmentation,0.010288
153,10,violence,0.008715
154,1,transformers,0.024246
154,2,transformer,0.017986
154,3,length generalization,0.016271
154,4,arithmetic,0.012789
154,5,length,0.012117
154,6,generalization,0.010802
154,7,attention,0.009777
154,8,positional,0.008333
154,9,algorithmic,0.007955
154,10,rasp,0.007953
155,1,temporal,0.037511
155,2,temporal graph,0.028868
155,3,graph,0.024172
155,4,dynamic graph,0.021202
155,5,dynamic,0.01754
155,6,temporal graphs,0.016066
155,7,graphs,0.015371
155,8,link,0.013617
155,9,graph learning,0.011659
155,10,link prediction,0.010724
156,1,bayesian optimization,0.053052
156,2,bo,0.049243
156,3,bayesian,0.043171
156,4,optimization,0.030169
156,5,optimization bo,0.016923
156,6,acquisition,0.015031
156,7,blackbox,0.013298
156,8,function,0.012628
156,9,acquisition function,0.011902
156,10,functions,0.011674
157,1,recommendation,0.047058
157,2,recommendations,0.017158
157,3,user,0.017114
157,4,item,0.016225
157,5,recommender,0.015784
157,6,items,0.013293
157,7,crs,0.013101
157,8,recommender systems,0.011342
157,9,users,0.011309
157,10,recommendation systems,0.011114
158,1,registration,0.059268
158,2,image registration,0.025198
158,3,teeth,0.01929
158,4,dental,0.018168
158,5,tooth,0.016436
158,6,anatomical,0.011602
158,7,deformable,0.01107
158,8,image,0.010485
158,9,cbct,0.01039
158,10,landmark,0.009929
159,1,pose,0.049614
159,2,pose estimation,0.040959
159,3,6d,0.029017
159,4,estimation,0.027687
159,5,object pose,0.024923
159,6,object,0.020901
159,7,6d pose,0.017891
159,8,correspondence,0.015973
159,9,matching,0.01582
159,10,categorylevel,0.013513
160,1,reward,0.060702
160,2,reward models,0.03128
160,3,reward model,0.026448
160,4,rlhf,0.023887
160,5,reward modeling,0.017259
160,6,human feedback,0.016708
160,7,learning human,0.013161
160,8,feedback,0.012895
160,9,ppo,0.011196
160,10,human,0.010504
161,1,personality,0.098452
161,2,traits,0.031037
161,3,personality traits,0.024263
161,4,trait,0.020464
161,5,mbti,0.014302
161,6,psychological,0.013864
161,7,big,0.011771
161,8,persona,0.011421
161,9,steering,0.010338
161,10,llms,0.009156
162,1,pac,0.028691
162,2,multiclass,0.026468
162,3,dimension,0.026326
162,4,littlestone,0.019494
162,5,pac learning,0.018546
162,6,littlestone dimension,0.017509
162,7,learnability,0.017286
162,8,hypothesis,0.014895
162,9,classification,0.013553
162,10,hypothesis class,0.013251
163,1,openvocabulary,0.021759
163,2,segmentation,0.02157
163,3,object,0.013622
163,4,object detection,0.013364
163,5,semantic segmentation,0.012569
163,6,semantic,0.01204
163,7,categories,0.011373
163,8,fewshot,0.010218
163,9,fewshot segmentation,0.009343
163,10,openvocabulary object,0.008662
164,1,private,0.047697
164,2,privacy,0.039544
164,3,dp,0.034821
164,4,differentially private,0.029551
164,5,differentially,0.029146
164,6,dpsgd,0.027139
164,7,differential privacy,0.026507
164,8,differential,0.019047
164,9,gradient,0.018192
164,10,private stochastic,0.013238
165,1,saes,0.056695
165,2,sparse autoencoders,0.036752
165,3,autoencoders,0.030805
165,4,sparse,0.028146
165,5,sae,0.026509
165,6,features,0.021337
165,7,autoencoders saes,0.019172
165,8,activations,0.01697
165,9,interpretability,0.013752
165,10,activation,0.011522
166,1,mathematical,0.032193
166,2,mathematical reasoning,0.026489
166,3,math,0.025675
166,4,reasoning,0.018583
166,5,problems,0.015589
166,6,math word,0.010298
166,7,word problems,0.008238
166,8,gsm8k,0.00796
166,9,llms,0.007809
166,10,mwp,0.00639
167,1,adversarial,0.036443
167,2,attacks,0.024978
167,3,attack,0.021324
167,4,adversarial attacks,0.014076
167,5,visionlanguage,0.01141
167,6,vlms,0.011218
167,7,perturbations,0.010861
167,8,backdoor,0.010805
167,9,visionlanguage models,0.010756
167,10,robustness,0.010587
168,1,fake,0.034985
168,2,news,0.034098
168,3,misinformation,0.033219
168,4,fake news,0.032255
168,5,news detection,0.019502
168,6,multimodal misinformation,0.01854
168,7,detection,0.018276
168,8,multimodal,0.018026
168,9,misinformation detection,0.017658
168,10,multimodal fake,0.013741
169,1,visual tokens,0.029372
169,2,token,0.027508
169,3,tokens,0.026687
169,4,pruning,0.025033
169,5,visual,0.023075
169,6,visual token,0.018536
169,7,compression,0.017335
169,8,token pruning,0.01477
169,9,visionlanguage,0.012011
169,10,visionlanguage models,0.010599
170,1,safety,0.041792
170,2,harmful,0.017766
170,3,jailbreak,0.015782
170,4,mllms,0.014295
170,5,multimodal,0.014089
170,6,jailbreaking,0.013281
170,7,vlms,0.011829
170,8,unsafe,0.011655
170,9,lvlms,0.011366
170,10,safety alignment,0.010561
171,1,pruning,0.075772
171,2,structured pruning,0.026771
171,3,sparsity,0.010995
171,4,pruning methods,0.010884
171,5,structured,0.010702
171,6,pruned,0.009992
171,7,layer,0.009924
171,8,pruning large,0.008356
171,9,layer pruning,0.008205
171,10,layers,0.00798
172,1,label,0.024984
172,2,longtailed,0.022675
172,3,labels,0.020013
172,4,classes,0.017562
172,5,noisy,0.016656
172,6,pseudolabels,0.01569
172,7,imbalanced,0.013918
172,8,semisupervised,0.013511
172,9,label noise,0.012773
172,10,multilabel,0.011403
173,1,active learning,0.071603
173,2,active,0.061015
173,3,al,0.01508
173,4,learning,0.013062
173,5,informative,0.010908
173,6,annotation,0.01034
173,7,labeling,0.010196
173,8,label,0.010026
173,9,bayesian active,0.009336
173,10,acquisition,0.008677
174,1,relation,0.06807
174,2,relation extraction,0.049973
174,3,extraction,0.034508
174,4,entity,0.021263
174,5,relations,0.016218
174,6,relation classification,0.015418
174,7,entities,0.013282
174,8,documentlevel,0.011431
174,9,docre,0.011328
174,10,documentlevel relation,0.009401
175,1,radar,0.094711
175,2,4d,0.018491
175,3,4d radar,0.015967
175,4,radar data,0.014488
175,5,radarcamera,0.013592
175,6,fusion,0.0133
175,7,lidar,0.012906
175,8,3d,0.012626
175,9,object detection,0.012265
175,10,camera,0.012078
176,1,rlvr,0.042552
176,2,verifiable,0.021139
176,3,rewards,0.019534
176,4,rl,0.017694
176,5,reasoning,0.017291
176,6,verifiable rewards,0.016949
176,7,learning verifiable,0.015669
176,8,reinforcement,0.014977
176,9,reinforcement learning,0.014796
176,10,rewards rlvr,0.013957
177,1,review,0.054398
177,2,peer,0.050714
177,3,peer review,0.047731
177,4,reviews,0.036434
177,5,reviewers,0.028969
177,6,papers,0.022398
177,7,reviewer,0.01843
177,8,scientific,0.01295
177,9,reviewing,0.012925
177,10,scholarly,0.012697
178,1,cultural,0.079498
178,2,cultural alignment,0.017416
178,3,culturally,0.014383
178,4,bias,0.013222
178,5,alignment,0.012579
178,6,llms,0.01215
178,7,culture,0.011882
178,8,values,0.010984
178,9,cultural commonsense,0.010376
178,10,biases,0.010034
179,1,lane,0.050606
179,2,road,0.039258
179,3,lane detection,0.028502
179,4,driving,0.017461
179,5,lanes,0.015053
179,6,autonomous,0.013445
179,7,autonomous driving,0.013395
179,8,map,0.012339
179,9,parking,0.010112
179,10,segmentation,0.010049
180,1,sports,0.031913
180,2,player,0.031659
180,3,soccer,0.027543
180,4,badminton,0.023577
180,5,players,0.023569
180,6,football,0.022156
180,7,cricket,0.017819
180,8,tactical,0.013869
180,9,team,0.01287
180,10,game,0.01086
181,1,dataset distillation,0.03483
181,2,distillation,0.023558
181,3,diffusion,0.020514
181,4,diffusion models,0.016511
181,5,dataset,0.013122
181,6,sampling,0.012731
181,7,dd,0.01026
181,8,condensation,0.009301
181,9,distilled,0.008236
181,10,conditional,0.007988
182,1,embedding,0.02941
182,2,embeddings,0.029295
182,3,sentence,0.028393
182,4,sentence embeddings,0.018382
182,5,sentence embedding,0.015474
182,6,contrastive,0.015254
182,7,embedding models,0.014708
182,8,contrastive learning,0.014086
182,9,word,0.013339
182,10,simcse,0.010987
183,1,sarcasm,0.07142
183,2,humor,0.037782
183,3,sarcasm detection,0.030253
183,4,humour,0.024872
183,5,sarcastic,0.015927
183,6,laughter,0.015184
183,7,irony,0.012609
183,8,satire,0.011223
183,9,detection,0.011151
183,10,satirical,0.010623
184,1,activity recognition,0.049147
184,2,har,0.048366
184,3,activity,0.048184
184,4,human activity,0.034664
184,5,recognition,0.024007
184,6,activities,0.018766
184,7,recognition har,0.017874
184,8,smart,0.016589
184,9,sensor,0.014331
184,10,homes,0.013496
185,1,gaze,0.108578
185,2,gaze estimation,0.037883
185,3,eye,0.028373
185,4,estimation,0.014597
185,5,eyetracking,0.014375
185,6,human gaze,0.012792
185,7,attention,0.011045
185,8,eye tracking,0.01085
185,9,visual attention,0.009882
185,10,visual,0.009826
186,1,deep research,0.016048
186,2,search,0.015954
186,3,texttosql,0.01428
186,4,sql,0.014148
186,5,deep search,0.013505
186,6,agents,0.012406
186,7,agent,0.012075
186,8,queries,0.011903
186,9,agentic,0.010928
186,10,research agents,0.009666
187,1,topological,0.065762
187,2,simplicial,0.024417
187,3,homology,0.019732
187,4,complexes,0.01752
187,5,tda,0.015641
187,6,topological features,0.015404
187,7,persistent homology,0.015036
187,8,topological data,0.014238
187,9,higherorder,0.013612
187,10,persistent,0.012119
188,1,privacy,0.032099
188,2,membership,0.031007
188,3,membership inference,0.028215
188,4,attacks,0.021854
188,5,inference attacks,0.019321
188,6,mia,0.016691
188,7,attack,0.014992
188,8,unlearning,0.013926
188,9,machine,0.011932
188,10,machine learning,0.010639
189,1,topic,0.094077
189,2,topics,0.044135
189,3,topic models,0.044059
189,4,topic modeling,0.034536
189,5,neural topic,0.018589
189,6,topic model,0.017384
189,7,topic modelling,0.016775
189,8,documents,0.012841
189,9,modeling,0.011982
189,10,themes,0.011274
190,1,reasoning,0.028133
190,2,length,0.017955
190,3,thinking,0.017329
190,4,lrms,0.013038
190,5,reasoning models,0.011739
190,6,reinforcement,0.010707
190,7,reinforcement learning,0.010664
190,8,large reasoning,0.01008
190,9,efficient reasoning,0.009769
190,10,reward,0.009592
191,1,pomdps,0.048834
191,2,pomdp,0.039207
191,3,belief,0.026247
191,4,partially observable,0.025222
191,5,observable,0.022479
191,6,observable markov,0.021597
191,7,markov decision,0.020769
191,8,markov,0.020134
191,9,partially,0.019969
191,10,decision processes,0.018956
192,1,distillation,0.049174
192,2,teacher,0.038386
192,3,student,0.03336
192,4,knowledge distillation,0.029873
192,5,kd,0.024107
192,6,knowledge,0.016663
192,7,teachers,0.016557
192,8,student model,0.014421
192,9,distillation methods,0.010541
192,10,teacher model,0.00974
193,1,diffusion,0.026757
193,2,diffusion models,0.016545
193,3,image,0.014634
193,4,image generation,0.014394
193,5,latent,0.012265
193,6,highresolution,0.012146
193,7,image synthesis,0.011629
193,8,generation,0.011137
193,9,distillation,0.010494
193,10,images,0.009341
194,1,chart,0.089457
194,2,charts,0.047221
194,3,chart understanding,0.025719
194,4,visualization,0.020621
194,5,visualizations,0.018699
194,6,data visualization,0.014897
194,7,chart generation,0.012207
194,8,understanding,0.008891
194,9,chart types,0.008774
194,10,dv,0.007897
195,1,gait,0.085171
195,2,gait recognition,0.039049
195,3,recognition,0.019025
195,4,rehabilitation,0.018139
195,5,walking,0.012799
195,6,movement,0.012448
195,7,fall detection,0.011692
195,8,adults,0.010319
195,9,gait patterns,0.008931
195,10,fall,0.00872
196,1,sat,0.059724
196,2,solvers,0.03363
196,3,constraint,0.030324
196,4,maxsat,0.028434
196,5,satisfiability,0.024079
196,6,local search,0.019858
196,7,sat solvers,0.018337
196,8,solver,0.017711
196,9,search,0.015474
196,10,problems,0.014977
197,1,food,0.083259
197,2,recipe,0.026878
197,3,dietary,0.025254
197,4,recipes,0.019918
197,5,culinary,0.018525
197,6,ingredients,0.016661
197,7,nutrition,0.016533
197,8,ingredient,0.012813
197,9,cooking,0.012529
197,10,food items,0.009647
198,1,unlearning,0.069006
198,2,memorization,0.034048
198,3,machine unlearning,0.012486
198,4,unlearning methods,0.010424
198,5,privacy,0.010423
198,6,copyrighted,0.010143
198,7,llm unlearning,0.009727
198,8,forget,0.009556
198,9,unlearning large,0.009277
198,10,verbatim,0.008771
199,1,grammatical,0.020472
199,2,syntactic,0.019491
199,3,babylm,0.019303
199,4,children,0.015046
199,5,language,0.014532
199,6,grammar,0.013965
199,7,babylm challenge,0.012253
199,8,construction grammar,0.011734
199,9,grammaticality,0.011084
199,10,language acquisition,0.011003
200,1,texttosql,0.066147
200,2,sql,0.065048
200,3,sql queries,0.021207
200,4,queries,0.019793
200,5,database,0.01644
200,6,spider,0.014542
200,7,schema,0.013826
200,8,sql generation,0.013665
200,9,execution accuracy,0.012285
200,10,query,0.012191
201,1,hyperspectral,0.067236
201,2,hsi,0.045801
201,3,spectral,0.041805
201,4,hyperspectral image,0.025362
201,5,spatialspectral,0.01709
201,6,spectralspatial,0.01175
201,7,hsi classification,0.011679
201,8,hyperspectral images,0.011612
201,9,unmixing,0.011313
201,10,hyperspectral imaging,0.010407
202,1,view,0.023297
202,2,video,0.020552
202,3,views,0.020536
202,4,camera,0.019704
202,5,view synthesis,0.01833
202,6,3d,0.016989
202,7,4d,0.016697
202,8,panoramic,0.01573
202,9,scene,0.015377
202,10,video generation,0.014095
203,1,distillation,0.045317
203,2,kd,0.034788
203,3,student,0.033179
203,4,teacher,0.032351
203,5,knowledge distillation,0.029325
203,6,student model,0.015608
203,7,distillation kd,0.012789
203,8,student models,0.01274
203,9,knowledge,0.011987
203,10,teacher model,0.010542
204,1,story,0.030033
204,2,video generation,0.021404
204,3,video,0.019129
204,4,narrative,0.018168
204,5,storytelling,0.015359
204,6,generation,0.013512
204,7,cinematic,0.013051
204,8,videos,0.011876
204,9,character,0.011739
204,10,visual,0.010967
205,1,fl,0.030939
205,2,federated,0.030557
205,3,federated learning,0.030204
205,4,attacks,0.02816
205,5,poisoning,0.028116
205,6,malicious,0.02221
205,7,clients,0.021612
205,8,poisoning attacks,0.020882
205,9,byzantine,0.019671
205,10,attack,0.019664
206,1,remote sensing,0.043683
206,2,remote,0.041354
206,3,rs,0.040836
206,4,sensing,0.040105
206,5,sensing rs,0.011254
206,6,sensing image,0.010951
206,7,segmentation,0.009925
206,8,visual,0.009267
206,9,vlms,0.008914
206,10,imagery,0.008895
207,1,lowlight,0.051295
207,2,shadow,0.035128
207,3,enhancement,0.034859
207,4,image enhancement,0.028195
207,5,lowlight image,0.027361
207,6,llie,0.016773
207,7,color,0.016747
207,8,shadow removal,0.016663
207,9,image,0.014994
207,10,images,0.012808
208,1,spatial,0.039365
208,2,geospatial,0.035692
208,3,gis,0.024579
208,4,spatial reasoning,0.018586
208,5,geographic,0.01482
208,6,spatial data,0.011058
208,7,reasoning,0.008804
208,8,llms,0.0084
208,9,llms spatial,0.007868
208,10,geospatial data,0.007649
209,1,restoration,0.075177
209,2,image restoration,0.057407
209,3,degradation,0.031369
209,4,image,0.026714
209,5,allinone,0.023414
209,6,degradations,0.020408
209,7,allinone image,0.015623
209,8,blind,0.014406
209,9,blind image,0.010916
209,10,diffusion,0.010246
210,1,endoscopic,0.034262
210,2,depth,0.029897
210,3,surgical,0.029685
210,4,depth estimation,0.026652
210,5,colonoscopy,0.021533
210,6,estimation,0.017729
210,7,surgery,0.015804
210,8,reconstruction,0.015655
210,9,colon,0.014298
210,10,monocular,0.012117
211,1,privacy,0.048206
211,2,federated,0.033592
211,3,federated learning,0.030869
211,4,fl,0.025871
211,5,differential privacy,0.018946
211,6,private,0.017323
